1-20	11-24	211ds20	661239	Absconditabacteriales_(SR1)	Acanthopleuribacterales	Acetobacterales	Acholeplasmatales	Acidiferrobacterales	Acidithiobacillales	Acidobacteriales	Actinomarinales	Actinomycetales	ADurb.Bin180	Aenigmarchaeales	Aeromonadales	Alteromonadales	Aminicenantales	Anaerolineales	Anaeroplasmatales	Ardenticatenales	Arenicellales	Armatimonadales	Azospirillales	B12-WMSP1	B2M28	Babeliales	Bacillales	Bacteroidales	Bacteroidetes_VC2.1_Bac22	Balneolales	Bdellovibrionales	Betaproteobacteriales	Bifidobacteriales	Blastocatellales	Bradymonadales	Brevinematales	C0119	C10-SB1A	C86	Caedibacterales	Caldatribacteriales	Caldilineales	Caldisericales	Calditrichales	Campylobacterales	Candidatus_Azambacteria	Candidatus_Curtissbacteria	Candidatus_Doudnabacteria	Candidatus_Kaiserbacteria	Candidatus_Magasanikbacteria	Candidatus_Moranbacteria	Candidatus_Nomurabacteria	Candidatus_Pacebacteria	Candidatus_Uhrbacteria	Candidatus_Woesebacteria	Candidatus_Wolfebacteria	Catenulisporales	Caulobacterales	CCD24	CCM11a	CCM19a	Cellvibrionales	Chitinophagales	Chlamydiales	Chloroflexales	Chloroplast	Chromatiales	Chthoniobacterales	Chthonomonadales	Cloacimonadales	Clostridiales	Competibacterales	Coriobacteriales	Corynebacteriales	Coxiellales	Cytophagales	D8A-2	Dadabacteriales	Deferribacterales	Dehalococcoidales	Deinococcales	Deltaproteobacteria_Incertae_Sedis	Desulfarculales	Desulfobacterales	Desulfovibrionales	Desulfuromonadales	Diplorickettsiales	Dongiales	DS-100	DTB120	DTU014	Ectothiorhodospirales	Elsterales	Elusimicrobiales	Enterobacteriales	Entotheonellales	EPR3968-O8a-Bc78	Erysipelotrichales	Euzebyales	F9P41300-M23	Fibrobacterales	Fimbriimonadales	Flavobacteriales	Frankiales	FS117-23B-02	FS118-23B-02	Fusobacteriales	Ga0077536	Gaiellales	Gammaproteobacteria_Incertae_Sedis	Gastranaerophilales	Gemmatales	Gemmatimonadales	GIF3	GIF9	Glycomycetales	Halanaerobiales	HgCo23	Holophagales	Holosporales	Hydrogenedentiales	Ignavibacteriales	IMCC26256	Incertae_Sedis_or	Isosphaerales	Izimaplasmatales	JG36-TzT-191	Kallotenuales	KF-JG30-C25	KI89A_clade	Kineosporiales	Kryptoniales	Ktedonobacterales	Lactobacillales	Latescibacterales	LD1-PB3	Legionellales	Leptospirales	Limnochordales	Longimicrobiales	M55-D21	Marine_Benthic_Group_D_and_DHVEG-1	Marine_Group_II	MBA03	MBNT15	Methanobacteriales	Methanomassiliicoccales	Methanomicrobiales	Methanosarcinales	Methylococcales	Methylomirabilales	Micavibrionales	Micrococcales	Micromonosporales	Micropepsales	Microtrichales	Milano-WF1B-44	mle1-8	Moduliflexales	Mollicutes_RF39	MSB-5B2	MSBL5	MSBL9	MVP-88	Mycoplasmatales	Myxococcales	Nanohaloarchaeales	NB1-j	NED5E9	Nitriliruptorales	Nitrosococcales	Nitrosopumilales	Nitrososphaerales	Nitrosotaleales	Nitrospirales	NKB15	Nostocales	Obscuribacterales	Oceanospirillales	Oligoflexales	Oligosphaerales	OM182_clade	Omnitrophales	OPB41	OPB56	Opitutales	Orbales	Paracaedibacterales	Parvibaculales	Pasteurellales	PB19	Pedosphaerales	PeM15	Petrotogales	Phormidesmiales	Phycisphaerales	Pirellulales	pItb-vmat-80	Pla1_lineage	Planctomycetales	PLTA13	Propionibacteriales	Pseudomonadales	Pseudonocardiales	Puniceispirillales	Pyrinomonadales	R7C24	RBG-13-46-9	RBG-13-54-9	RCP2-54	Reyranellales	Rhizobiales	Rhodobacterales	Rhodospirillales	Rhodothermales	Rhodovibrionales	Rickettsiales	Rokubacteriales	Rubrobacterales	Run-SP154	S-BQ2-57_soil_group	S085	Saccharimonadales	Salinisphaerales	SAR11_clade	SAR202_clade	SAR324_clade(Marine_group_B)	SAR86_clade	SBR1031	Selenomonadales	SJA-15	SJA-28	SM1A07	Sneathiellales	Solibacterales	Solirubrobacterales	SPG12-343-353-B75	Sphingobacteriales	Sphingomonadales	Spirochaetales	Steroidobacterales	Streptomycetales	Streptosporangiales	Subgroup_13	Subgroup_2	Subgroup_7	Sva0485	Synechococcales	Synergistales	Syntrophobacterales	Tepidisphaerales	Thalassobaculales	Thermales	Thermoanaerobacterales	Thermoanaerobaculales	Thermoflexales	Thermomicrobiales	Thermoproteales	Thiomicrospirales	Thiotrichales	Tistrellales	Trichomonadea_or	UA11	UBA10353_marine_group	Unknown_Order	vadinBA26	Verrucomicrobiales	Vibrionales	Victivallales	WCHB1-41	Xanthomonadales	others	BioProject	sample_alias	env_material	time	ID	prepost
SRR39238448	0	0	1.9393984261317	0	0	0	0	0	0	0	0	0	1.97907484221252	0	0	0	0	0	0	0	0	0	0	1.0825574480367	0	0	0	0.67190227233835	4.51178254195755	0	0	0.67190227233835	2.82267150737371	2.28412715785293	1.28979889475306	0	0	0	0	0	0	0	0	0	0	2.00760839784148	0	0	0	0	0	0	0	0	0	0	0	0	1.73734625228655	1.28979889475306	0	0	1.62942176094927	2.2091340252769	0	1.04802130961112	0	0	0	0	0	4.40434197457652	0	2.29239646647945	0	0	2.11843141505482	0	0	0	0	0	0	0	0	2.21160749293592	0	0	2.36223509175794	0	0	1.4854810866987	0	0	0	2.5984332633984	0	0	2.48713821434374	0	0	0	0.873395982563028	2.39738842921604	0	0	0	2.42238334852184	0	0.749918246448099	0	0	0	1.74463548167963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45030942842154	0	0	0	0	0	1.1145483510707	0	0	0	0	0	1.19842435489914	1.498414517153	0	0	0	0	0.924060410596567	1.84142736695143	0	0	0	0	0	0	0	0	0	0	0	0	1.78597447639539	0	0	0	0	0	0	0	0	0	0	0	0	1.65681286541971	0.873395982563028	0	0	0	0	0	1.61989355325836	0	0	0	1.6001861007013	0	1.19842435489914	0	0	0	0.576734325780245	0	0	0	0	0	0	2.58611440581528	1.70690060459594	0	0.873395982563028	1.84142736695143	0	0	0	0	1.89572942863126	0	1.0825574480367	0	0	0	0.454683594045459	0	0	0	0	1.53505290414276	1.4854810866987	0	0	0	0	0.749918246448099	2.50381519959626	0	0	0	0.67190227233835	1.39856918986499	0	0	2.14222101070725	2.33526073340258	0	1.04802130961112	0	0	0	0	0	0	0	3.35400899027476	0	0	0	0	0	0.873395982563028	0	0	0	0	0	0	0	0	0	0	0	1.1145483510707	0	0	0	2.1620188630817	2.21651256329765	PRJNA1480144	ILPo31	fecal	Post	31	1
SRR39238522	0	0	0	0	0	0	0.796718865270818	0	0	0	0	0	2.58709064592033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26700898654113	4.5998340493026	0	0	0	2.25822138025455	3.63823770281978	0	0	0	0	0	0	0	0	0	0	0	0.949054420514345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98784562365224	0	2.13512836949582	1.34337579166945	0	0	0	0	0	0	0	0	0	0	2.19009612620923	0	0	0	0	0	0	0	0	0	3.43312520568989	0	0	2.61982830403767	0	0	0	0	0	0	0	0	3.42288978352662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10844083688795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2577210877999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22549318755976	0	0	0	0	0	0	0	0	0	0	0	0	1.64750219086729	2.01540432001704	0	0	0	0	0	0	0	1.34337579166945	0.949054420514345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13561303959637	0	0	0	0	0	0.560031251955347	0	0.694303522168076	1.47627297525518	0	0	0	0	0	0	0	0	0	2.10028259807009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12667551748741	1.15091629052118	0	0	0.560031251955347	2.37859644177067	PRJNA1480144	ILPr32	fecal	Pre	32	0
SRR39238447	0	0	0	0	0	0	1.20718314174066	0	0	0	1.01285668138211	0	3.54222588271666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2636870829932	4.48686805596157	0	0	1.34096016796338	3.13391954372463	1.84974768836877	1.26572241334523	0	0	0	0	0	0	0	0	0	0	1.65491923297949	0	0	0	0.752066182701717	0	0	0	0	0	0	0	0	1.84974768836877	1.83523603990573	0	0	0.833324900974569	1.4244940110904	0	1.4244940110904	0	0	1.01285668138211	0	0	4.0025741960059	0	2.39350891980695	0	0	2.2877671981934	0	0	0	0	0	0	0	0	2.77371655588402	0	0	1.93382482716347	0.752066182701717	0	0	0	1.66595368275083	0	3.90782778475762	0	0	3.25766411895711	0	0	0.652021208471977	1.49452330569179	1.78024846624652	1.46091864588407	0	0	2.15482563060201	0	1.44308808711833	1.23743835742168	0	0	1.69746842363535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67164553660586	0	0	0	0	0	0.901749538492216	0	0	0	0	0.752066182701717	1.56866263143426	0	0	0	0	0	0	2.37474689739425	0	0	1.29227652069764	0	0	0	0	0	0	0	0	0	2.18222199833091	0	0	0	0	0	0	0	0	0.652021208471977	0	0	1.23743835742168	1.05929901752772	0	0	0	0	0	0	1.66595368275083	0	0	0	1.87064459676542	0	0	0	0	0	0	0	0	0	0	0.752066182701717	1.63197187212447	2.62154829394979	0	0	0.960846580483526	1.63197187212447	0	0	0	0	2.55235503496422	1.17466130004731	0	0	0	0	0.652021208471977	0	0	0	1.01285668138211	1.55481285783561	1.44308808711833	0	0	0	0	0.833324900974569	3.37967372002532	0	0	0	0	1.26572241334523	0	0	1.56866263143426	2.6093090160804	0	1.05929901752772	0	0	0	0	2.07766175807819	0	0	3.47193087582231	0	0	0	0	0	1.58208434756301	0	0.833324900974569	0	0	0	1.01285668138211	0	0	0	1.01285668138211	0	0	0	0	0	1.8970294687725	2.38109139254072	PRJNA1480144	ILPo32	fecal	Post	32	1
SRR39238508	0	0	0	0	0	0	1.6493874813591	0	0	0	0	0	1.86463833134425	0	0	2.13323294215592	0	0	0	0	0	0	0	0	0	0	0	2.89385711993075	4.62948674711709	0	0	0	2.18257511942603	2.80345964352783	0	0	0	0	0	0	0	0	0	0	0	2.29194941109623	0	0	0	0	0	0	0	0	0	0	0	0	1.1226751678798	0	0	0	0	0	0	0	1.42960225100111	0	0	0	0	4.03145269377396	0	2.12443536532852	1.86463833134425	0	0	0	0	0	0	0	0	0	0	0.962654035784733	0	0	0	0	0	0	0	0	0	3.0687543688771	0	0	2.69397843068484	0	0	0	0	1.93189230925171	0	0	0	3.31156131769403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29657639775345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98401766206458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75320573182481	0	0	0	0	0	0	0	0	0	0	0	0	2.36159256665417	0	0	0	0	0	0	0	0	1.0227863090568	0.706547671533932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55397171672407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69945683587951	PRJNA1480144	ILPr33	fecal	Pre	33	0
SRR39238446	0	0	0	1.19059637434635	0	0	0	0	0	0	0	0	1.76547588446872	2.08240427888849	0	0	0.682891682839032	2.56622313362483	2.35610609912794	0	0	0	0	0	0	0	0.402658591566456	2.14131786486223	4.03997038733915	0	0	0	2.95119805231494	2.14131786486223	0	0	0	0	0	0	0	0	0	0	2.04816982588392	1.93331378584951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20685670753639	0	2.12171967299482	1.96319721615669	0	1.03852152524856	0	0	1.79834724357137	0	0	0	2.3704732990025	1.86656641477883	2.30828397034473	0	0	0	0	0	0	0	0	0	4.39971433042058	0	0	3.35143804943713	0	0	0.60795025275087	0	0.936340402541202	0	1.16866816158034	1.09533774508515	3.14990692370442	0	1.66328299158126	1.00705878739552	1.67745153190471	0	1.36447597496763	2.33208171069231	2.30828397034473	0	0	0	0	0	0	0.746784488879129	0	0	0	0	0	0	0	0	0	1.26867319904285	0	2.67057701085029	1.12118163419625	0	0	0	0	0	0	0.896134568824675	0	0	2.28137464295511	0	0.402658591566456	0	0.936340402541202	0	0	0	0	0	0	0	0	0.402658591566456	0	0	2.09590875151154	0	0	0	0.402658591566456	1.14557360744939	0	1.12118163419625	0	0	0	0	0	0	0	0	0	0	0.402658591566456	0	0.402658591566456	0	0	0	0	0	0	0	0	2.35464288819569	0	0.51732335082602	0	0	0	0.402658591566456	0	0	0	0	0	0	2.15079498931084	0.682891682839032	0	0	0	0	0	0.60795025275087	0	1.60147782309941	0	1.21147041094346	0.51732335082602	0	0	0.51732335082602	0	0	0	0	2.22395475291483	0	0	0	0.51732335082602	0	2.02374930958585	2.58645478092212	0	0	0	0	0.851823283546449	0	1.90946936577116	0	0	1.98433331170061	1.85745272814257	0	0	0	0	0	2.60496291366549	0	0	0.802471771571369	0	0	0	0	0	1.51948040945331	0	0	0	0	0	0	0	0	0	1.46620371216837	1.98775810843692	0	0	0	0.60795025275087	3.57997921736816	PRJNA1480144	ILPo33	fecal	Post	33	1
SRR39238507	0	0	0	0	0	0	0	0	0	0	0	0	2.15329841242476	0	0	0	0	0	0	1.84239922820877	0	0	0	0	0	0	0	1.82456657942654	4.50433934561232	0	0	0	3.58913328715096	2.17818968128906	0	0	0	0	0	0	0	0	0	0	0	1.28309925532129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33788867757464	0	2.60336482556375	2.86831410170018	0	0	0	0	0	0	0	0	0	0	2.01932064851463	0	0	0	0	0	0	0	0	0	2.9750350933225	0	0	3.34613999690965	0	0	0	0	0	0	0	0	1.13334150556016	0	0	0	0	0	0.579626605194432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.12121560596589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03323041536736	0	0	0	0	0	0	0	0	0	0	0	0	1.91466133676026	0	0	0	0	0	0	0	0	0	0	1.58862414494941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21213449514832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22406221238258	0	0	0	0	2.36527582999211	PRJNA1480144	ILPr34	fecal	Pre	34	0
SRR39238445	0	0	2.50592581820289	0	0	0	2.09338638207081	0.604694914766665	0	0.957363632170985	1.54747785073131	0	2.6883478300238	0	0	1.34577345388408	2.42013680487496	0	0	0	0	0	0	0	0	0	1.11718407142896	2.63998951406545	4.19139664226181	0	0	2.15882128303534	3.70611183869849	1.36508551974891	1.48051441148979	0	0	0	0	0	0.701780022230962	0	0.848108079457162	0	0	3.03167083400481	0	0	0	0	0	0	0	0	0	0	0	0	2.86204204670895	2.08266180615488	0	0	2.90223045864179	3.12440986211373	0.604694914766665	0	2.1910077125291	0	1.49475861024975	0	0	3.8906762582782	0	2.68019594116017	3.05888494494233	0	3.04252381743155	0	0	0	0	0	0	0	0	1.23375294290568	0	0	0	0	0	0.604694914766665	0	0	0	2.46289004091731	0	0	2.14020474210804	0	0	1.96725952124929	1.8607936350948	2.76317145607897	1.75163529267817	0	0	2.32363925132709	0	0	2.23393804949342	0	0	2.8756612713577	0	0	1.4013098549145	0	0	0.479464197100302	0	1.11718407142896	0	0	0	0	0	0	0.701780022230962	0	0	0	0	0	3.01465364444078	0	0	1.2820792764482	0	0	2.24153558782789	0	0	0	0	0	0.479464197100302	0	0	1.69363442711475	0	0	1.04458448246491	2.74779637543817	0	2.55616811519745	2.26594167860383	0	0	0	1.70240977840828	0	0	0	0	0	3.13061188038409	0	0	0	0	1.70240977840828	0	0	0	1.25858795524835	0	0	0	2.39619249166046	2.23648535875884	0	0	0	0	1.75163529267817	2.38370636733171	0	0.906162514280835	0	2.4552837742361	0	2.22879816504313	0	0	0	0	0.479464197100302	0	0	0.848108079457162	0	2.56220860486245	3.26808951909141	0	0	0	0	0	0	0	2.31098850877181	3.44724067374789	2.14961275741044	2.61628502155556	0.848108079457162	0	1.4013098549145	0	0	0	0	1.78878221782137	2.20760782558066	2.17374778683479	0	0	0	0	1.43474397079043	3.91663405407067	0	0	0.701780022230962	0	2.38731061197463	1.86678466391629	0	2.63494529241441	2.89280688274382	1.41834857367687	1.99470009602283	0	2.41511584776367	0	0.848108079457162	0	0	0	2.59121162314766	0	0.781077958710145	0	0.701780022230962	0	2.15882128303534	0	1.8607936350948	0	0	0	1.14938797257734	0	0	0	1.08239954335508	0	2.870972435537	2.25391005460356	0	0	2.99782330171178	3.36068041253559	PRJNA1480144	ILPo34	fecal	Post	34	1
SRR39238506	0	0	0	0	0	0	0	0	0	0	0	0	0.840703194405017	0	0	0.718947538111574	0	0.642296064843925	0	0	0	0	0	0	0	0	0	3.95941809490397	4.3172148971883	0	0	0	2.10453519099407	1.71453480953948	0	0	0	0	0	0	0	0	0	0	0	2.50447081802663	0	0	0	0	0	0	0	0	0	0	0	0	0.642296064843925	0	0	0	0	0	0	0	0	0	0	0	0	4.13539919920886	0	2.03574362322902	1.89724674152419	0	0	0	0	1.04785454870665	0	0	0	0	0	1.97783904964561	0	0	0	0	0	0	0	0	0	3.59901850057373	0	0	2.87051514735331	0	0	0	0	1.10920859235291	0	0	0	3.70223266937106	0	0	0	0.718947538111574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99017178170335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976384088849212	0.549153293836505	0.718947538111574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26474244351211	0	0	0	0	0	0	0	0	0	0	0	0.718947538111574	0.890789484486869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3261750620847	0	0	0	0	0	0	3.0445892295455	0	0	0	0	0	0	0	0	0	2.45835246656404	0	0	0	0	0	0	0.430421572382358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549153293836505	0	0	0	0	2.19551687896509	0	0	0	0.549153293836505	1.94570812578106	PRJNA1480144	ILPr35	fecal	Pre	35	0
SRR39238520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17724389380974	4.68220536466876	0	0	0	2.78882210673463	1.35598703331276	0	0	0	0	0	0	0	0	0	0	0	0.683862032499994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03599076720959	0	0	2.5172252873581	0	0	0	0	0	0	0	0	0	0	2.42980677676155	0	0	0	0	0	0	0	0	0	3.09842804853084	0	0	2.63332098398716	0	0	0	0	0	0	0	0	2.32024030298453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550558835378578	0	0	0	0	0	0	0	0	0	0	0	3.16393415430501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785714470779615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36070758554663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79424300742735	PRJNA1480144	ILPo35	fecal	Post	35	1
SRR39238505	0	0	0	1.33853229677681	0	0	0	0	0	0	0	0	1.30998948293931	0	0	1.56890458666706	0	0	0.969486835892088	0	0	0	0	0	0	0	0	2.79884042471997	4.52319768091134	0	0	0	2.42472125838434	0.816087541371102	0	0	0	0	0	0	0	0	0	0	0.576783565852626	2.08515520561948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20371962647967	0	2.31733430589886	0	0	0	0	0	0	0	0	0	0.712713753236217	0	2.17435198798088	0	0	0	0	0	0	0	0	0	2.0269659021932	0	0	2.85614732288967	0	0	0	0	0.816087541371102	0	0.969486835892088	0	4.01243909944438	0	0	0	0.816087541371102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83728885945751	0	0	0	0	0.576783565852626	0	0	0	0	0	0.712713753236217	0	0	0.576783565852626	0	0	0	0	0	0	0	0	0	0	0	0.969486835892088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25506188449033	0	0	0	0	0	0	0	0	0	0	0	0	1.64339869337123	0	0	0	0	0	0	0	0	0	0	0	0	0.969486835892088	0	0	0	0	0	0.899525136003761	1.82076125854321	0	0	0	0	0	1.30998948293931	3.15138385222162	0	0	0	0	0	0	0	0.576783565852626	1.9791411322948	0	0	0	0.969486835892088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00964286998978	0	0	0	0	3.12780169851957	PRJNA1480144	ILPr36	fecal	Pre	36	0
SRR39238518	0	0	0	0	0	0	0	0	0	0	0	0	2.35119811890248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.982080801882492	4.6721533998855	0	0	0	0.982080801882492	0	0	0	0	0	0	0	0	0	0	0	0	2.81931522712811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02471723227113	0	2.3734817173348	0	0	0	0	0	0	0	0	0	0	0	1.17516845021074	0	0	0	0	0	0	0	0	0	0.80430096209343	0	0	0	0	0	0	0	0	0	0	0	3.36543458414527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61018660470427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3519793885744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66202335927907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08014505775614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98024753671704	PRJNA1480144	ILPo36	fecal	Post	36	1
SRR39238504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02560666582846	4.61810052281618	0	0	0	2.65669608346592	1.85701284447688	0	0	0	0	0	0	0	0	0	0	0	1.97496562719101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16453749822491	0	1.85701284447688	0	0	0	0	0	1.38649279455711	0	0	0	0	0	2.57563875881705	0	0	0	0	0	0	0	0	0	2.80585632489086	0	0	2.69690583814222	0	0	0	0	0	0	0	0	3.53515593683517	0	0	0	1.234647478493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36004055438726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82320446512228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94058673885682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63557411426175	0	0	0	0	0	0	0	0	2.1990997667143	0	0	0	0	0	0	3.53344638911311	0	0	0	0	0	0	0	0	0	0.912992626644582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68661278125518	PRJNA1480144	ILPr37	fecal	Pre	37	0
SRR39238517	0	0	0	0	0	0	0	0	0	0	0	0	1.92741604359171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51194753179021	4.23307891997985	0	0	0	2.87707178145444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68544443359736	0	2.71365353838994	2.11207741689135	0	0	0	0	0	0	0	0	0	0	3.11756053581271	0	0	0	0	0	0	0	0	0	2.16914079979888	0	0	2.06032750620309	0	0	0	0	0	0	0	0	4.60225709250126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7497578206418	0	0	0	0	0	0	0	0	0	0	0	1.28275456958463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19146996436873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41346244477344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47829741179274	PRJNA1480144	ILPo37	fecal	Post	37	1
SRR39238503	0	0	0	0	0	0	1.12296493699769	0	0	0	0	0.771524953888467	0.853481404010616	0	0	0.981864391757464	0	0	0	0	0	0	0	1.42769757616919	0	0	0	2.21868382641219	4.50729418545315	0	0	1.64300883072732	3.17524013825225	2.39604589267072	1.08082791991642	0	0	0	0	0	0	0	0	0	0	1.82784411268887	0	0	0	0.538394574043428	0	0	0	0	0	0	0	0	2.26159237810631	1.19665824495453	0	0	2.21868382641219	2.05656349532327	0	1.08082791991642	0	0	0.853481404010616	0	0	4.3487983905463	0	2.52640316477617	1.5008150893135	0	2.59655225808947	0	0	0	0	0	0	0	0	2.56434834940273	0	0	1.59157550573102	0	0	0	0	0	0	2.73907379304351	0	0	2.50193535400053	0	0.853481404010616	0	0	1.31463807698732	0	0	0	2.75341408976147	0	0	0.538394574043428	0	0	1.36344596296638	0	0	0	0	0	0	0	1.12296493699769	0	0	0	0	0	0	0	0	0	0	0	0	3.13380525418061	0	0	0	0	0	0.771524953888467	0	0	0	0	0	0	0	0	0	0	0	0	2.35802655234186	0	0	0	0	0	0	1.93907030254654	0	0	0	0	0	1.3397273145254	0	0	0	0	0	0	0	0	0	0	0	0	2.07935083218525	0.853481404010616	0	0	0	0	0.538394574043428	2.02754003288365	0	0	0	2.00177813845233	0	1.03415895448847	0	0	0	0	0	0	0	0	0	1.12296493699769	2.7322160826651	0	0	0	1.82784411268887	0	0	0	0	2.00705422241518	0	0	0	0	0	0	0	0	0	0	1.78630467394144	1.73056712268486	0	0	0	0	0	3.33809928093271	0	0	0	1.36344596296638	1.36344596296638	0	0	2.36267606210268	2.42302747254638	0	0	0	0	0	0	1.12296493699769	0	0	0	0	0	0	0	0	0.771524953888467	0	0	0	0	0	0	0	0	0	0	0	1.89386768554847	0	0	0	2.37408661590794	2.47062942163674	PRJNA1480144	ILPr38	fecal	Pre	38	0
