bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Helicobacteraceae	0.180372538348082	0.0452672668777956	0.991927845745553	0.692260655497939	0.209593253440814	-0.00115695842905358	0.0556407177167404	0.551028194074361	0.187825376000406	0.998033987365993	0.90214526497765
Tannerellaceae	0.184126405851823	0.378897980257996	0.0406497233166106	0.181693796499195	0.124588949002473	0.330835662552898	0.259575757346636	0.556381965508769	0.650207645134093	0.456606686976997	0.595187121892284
Desulfomicrobiaceae	0.189348981824237	0.0332215938349811	0.56204704230078	0.475072182579325	0.393545000480145	0.118742904615243	0.181767588464673	0.566010934915462	0.16319254583682	0.865892541344148	0.778879420091885
Fibrobacteraceae	0.199107349112733	0.0348256865401329	0.302984654793592	0.328191343433494	-0.210970617301666	-0.113898195508805	-0.133623172623731	0.588849394184466	0.164093912850118	0.696113504401806	0.751227038077386
Vulgatibacteraceae	0.203324850186775	0.188701173392787	0.57249960382138	0.350985615518834	0.0603837948964444	-0.028609930977089	-0.0578071195418386	0.592961275815558	0.463435102789513	0.865892541344148	0.751227038077386
Desulfovibrionaceae	0.204763606037027	0.110220283458889	0.052880481309791	0.399100591721842	0.294921093591073	0.406510614545315	0.214327340935543	0.592961275815558	0.34259091203809	0.494282074164295	0.752724713922538
Peptostreptococcaceae	0.213630078093133	0.789913997909491	0.0786859279012995	0.150049495185338	-0.0273234149693516	-0.208253228507624	-0.209584354457846	0.605507708390323	0.922503954330498	0.501423891022649	0.595187121892284
Bacteriovoracaceae	0.213644080277072	0.613731185422951	0.213936596897048	0.164710746483575	0.0319276043496158	-0.0899316461671477	-0.124882855556426	0.605507708390323	0.812463188321811	0.613137875643087	0.595187121892284
Hyphomonadaceae	0.215630442915978	0.044231491691649	0.706958538240443	0.731523226683936	0.161673888659856	0.0335454098860588	0.0379950288001617	0.605507708390323	0.186825100008521	0.906048687669115	0.916051608189794
Oxalobacteraceae	0.222036249462187	0.112143068329015	0.0850944779059832	0.168534921873566	0.160007508983387	0.195458681671482	0.191004151424623	0.617260773504879	0.34259091203809	0.501423891022649	0.595187121892284
Veillonellaceae	0.226012132607313	0.0607109377477762	0.493441555451188	0.15703172470535	0.336263719456466	0.135141067031515	0.346808050958444	0.62209280064191	0.233901629635507	0.856148063526461	0.595187121892284
Lachnospiraceae	0.231435434423155	0.315664345592367	0.0859019797696909	0.0991825343100462	-0.0602139489080002	-0.118644404502815	-0.14105348631267	0.630775007545463	0.600429647211279	0.501423891022649	0.520047775067135
Alcanivoracaceae	0.23441038064545	0.0551339076621965	0.576223453772185	0.972046890945817	0.128073570800974	0.0406274294819738	-0.00309331638677236	0.631466809219225	0.22213371492885	0.865892541344148	0.993489101775504
