SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Cloacimonetes	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR13357959	0.0	2.3306126395612616	0.0	0.0	3.655952275154966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.330324789541788	0.330324789541788	0.0	0.0	0.0	0.330324789541788	4.5141787821587895	1.546380355447163	0.0	0.5157577270676693	0.0	0.0	0.0	2.7726388438191067	0.0	0.0	0.6452930153832661	0.0	0.0	0.7449377873551173
SRR13357960	0.0	2.7103964575718575	0.0	0.0	2.794333094500137	0.0	0.0	0.0	0.28858836280943545	0.0	0.28858836280943545	0.28858836280943545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28858836280943545	4.5206634821628295	1.7386257846242672	0.0	0.0	0.0	0.0	0.0	3.5671552607233594	0.0	0.28858836280943545	0.678888631642436	0.0	0.0	0.4604519241404518
SRR13357961	0.0	2.4208990059818105	0.0	0.0	3.88365381046086	0.0	0.0	0.0	0.5234127854578383	0.0	0.2502113252760653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.477499341670674	1.2944547208411818	0.0	0.4079497465716997	0.0	0.0	0.0	1.9419340244773933	0.2502113252760653	0.0	0.5234127854578383	0.0	0.0	0.4079497465716997
SRR13357962	0.225578203101364	2.9429095630081523	0.0	0.0	4.0131975613162725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4833193361718555	0.3732948238714732	0.3732948238714732	0.0	0.0	0.3732948238714732	4.397477617747938	0.4833193361718555	2.030366257112772	0.5710286121053274	0.0	0.225578203101364	0.0	3.2463836101517924	0.3732948238714732	0.0	0.9289816840770848	0.0	0.0	0.809446905832355
SRR13357966	0.0	1.5883716494469076	0.0	0.27852996565759974	4.396941089354341	0.0	0.0	0.0	0.4468544983821448	0.0	0.0	0.6623882852142419	0.0	0.0	0.4468544983821448	0.0	0.0	0.0	0.0	0.7399763379864286	4.0820438810413044	0.805781543451555	0.0	2.1767787238455263	0.0	0.0	0.0	2.9071009092779976	0.0	0.27852996565759974	1.2572324255682121	0.0	0.0	0.4468544983821448
SRR13357967	0.0	2.673128938140187	0.0	0.6374983861692956	4.24756621232756	0.0	0.0	0.0	0.26364118712264284	0.0	0.26364118712264284	1.5037335022566864	0.0	0.8353830576177788	1.00797117737367	0.0	0.0	0.0	0.0	0.26364118712264284	3.94301925891764	0.6374983861692956	0.0	1.3870444883450408	0.0	0.0	0.26364118712264284	3.3972523450027774	0.26364118712264284	1.3719094654792419	0.26364118712264284	0.26364118712264284	0.0	3.930987007193734
SRR13357969	0.43187140277348784	2.095095889290879	0.0	0.0	4.438810826715853	0.0	0.0	0.0	0.2675422258948941	0.0	0.2675422258948941	0.0	0.0	0.0	0.43187140277348784	0.0	0.0	0.0	0.0	0.0	4.00074943013392	1.0817261907200164	0.0	0.8927973290370694	0.2675422258948941	0.0	0.0	2.538937327568027	0.5508074424178053	0.0	1.8502139969431566	0.0	0.0	0.7208118727051129
SRR13357970	0.24439509696735742	1.861954147576532	0.0	0.0	4.421262086932567	0.0	0.0	0.0	0.3998386911768018	0.0	0.5140734131278493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24439509696735742	4.0375573983357365	0.24439509696735742	0.0	1.5799934213440738	0.3998386911768018	0.0	0.3998386911768018	2.7969451978191593	0.3998386911768018	0.0	0.6044320502868551	0.0	0.0	1.3740937417299086
SRR13357971	0.0	2.0911326312104483	0.0	0.0	4.39029986576864	0.26166168251774813	0.0	0.0	0.4237950882826328	0.0	0.0	0.0	0.0	0.0	0.4237950882826328	0.0	0.26166168251774813	0.0	0.0	0.0	4.102827114520972	0.7104036984346088	0.0	1.872588741712	0.0	0.0	0.0	2.761321537245853	0.0	0.0	0.5415829897931758	0.0	0.0	1.542747564870606
SRR13357972	0.0	3.4356985896168353	0.0	0.0	4.17573587696573	0.0	0.2533952240841446	0.0	0.9874248001381689	0.2533952240841446	0.5284935505246243	0.0	0.0	0.0	0.2533952240841446	0.0	0.0	0.0	0.0	0.0	3.7731196722271294	0.6200261087110064	0.0	1.301326663429558	0.0	0.0	0.2533952240841446	3.398165292444226	0.41237186954022403	0.0	0.5284935505246243	0.0	0.0	4.074403041981493
