bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Helicobacteraceae	0.254206039952706	0.756389071464749	0.260171517063435	0.358041661920536	0.02261627068055	-0.0822703275350105	0.0644229584419485	0.735381758434615	0.940574450363074	0.702463096071275	0.722005394533429
Muribaculaceae	0.259980594522007	0.197582550646787	0.11818765559509	0.0703557770288272	-0.184933331352456	-0.22458802844496	-0.248991443471714	0.738892216009915	0.601635097561721	0.445265121079178	0.309250804023582
Sutterellaceae	0.267878951588801	0.878225252843471	0.480509607243965	0.188976624370727	0.024276684467402	-0.111880313323641	0.199499341104077	0.748213623403203	0.985334097088457	0.855465740047945	0.546682377643888
Scytonemataceae	0.298855733264319	0.088422204940493	0.991696124942144	0.446799689148498	-0.0710918309479396	-0.000431872199472782	-0.0305071478937567	0.820586928624062	0.421305800010584	0.991696124942144	0.75296087595307
Atopobiaceae	0.310202947905171	0.174612747006176	0.15993055881937	0.950335481878231	-0.121213348219965	-0.125510685286194	-0.00533704779374745	0.833868221181295	0.601635097561721	0.491276624788513	0.986886846565856
Spongiibacteraceae	0.316023303045719	0.534496390427411	0.254827225667505	0.0706313564745218	-0.0242245986891767	-0.0444854417864501	-0.0683162997504524	0.833868221181295	0.87332578235189	0.702463096071275	0.309250804023582
Puniceicoccaceae	0.324107329071936	0.189335032821813	0.725889774723739	0.106067092480325	-0.0334603198239031	-0.00891051356901967	-0.039804674945218	0.833868221181295	0.601635097561721	0.914578618058731	0.399601604228202
Hyphomonadaceae	0.324282086014948	0.236893002277448	0.150323465234773	0.978704937168445	-0.040153753100974	-0.048893340952996	0.000868753945234365	0.833868221181295	0.650451972355027	0.478775377380044	0.990116607616713
Sphingobacteriaceae	0.35649547917684	0.32429707203458	0.45412618990233	0.07553014908004	0.0672758252154356	0.0510519905102005	0.117093585290416	0.860515179074183	0.750516080994313	0.855465740047945	0.321996951341223
Fimbriimonadaceae	0.360817002036524	0.078993397123416	0.298636261227506	0.446636435924365	0.0872577514242908	0.0514339525129734	0.0361942073756402	0.860515179074183	0.399904072937294	0.743421876260382	0.75296087595307
Shewanellaceae	0.361521784556164	0.819743869743951	0.902666536581013	0.109924682774165	0.0308611314505321	0.0165611057090945	0.208667408633912	0.860515179074183	0.962308021003769	0.974879859507494	0.404722695668517
Halanaerobiaceae	0.361775633505223	0.150366925962716	0.82858285239304	0.185185523090309	-0.0555852855090479	-0.00833596929453885	-0.0494016215828541	0.860515179074183	0.601635097561721	0.940441951035975	0.545455540738729
Barnesiellaceae	0.364835779692157	0.197959378413807	0.312727300834761	0.81891771028922	-0.186932327256479	-0.146406670399923	0.0317029926977112	0.860515179074183	0.601635097561721	0.743421876260382	0.914928752185198
Corynebacteriaceae	0.366515724420485	0.481376017048211	0.0929729969614809	0.216338985226913	-0.0565344371973774	-0.135486562542866	-0.0957128193308836	0.860515179074183	0.866476830686781	0.376540637693997	0.557713012632079
Yersiniaceae	0.410270545962335	0.117673135577927	0.540930376653059	0.220331066718846	0.231675337847995	0.0901753597039836	0.173890687308773	0.905066542209394	0.521039756521266	0.887604309511335	0.557713012632079
Francisellaceae	0.412391405463606	0.76646747206111	0.166685693426595	0.196060050424686	-0.0154856843329343	-0.0723575445997976	-0.0651236586617919	0.905066542209394	0.940574450363074	0.500057080279784	0.557223301207001
Hafniaceae	0.428073815384147	0.204277116361703	0.775658344482332	0.176160279625425	0.143370974014662	0.0320918562851692	0.146871763488258	0.905066542209394	0.601635097561721	0.914578618058731	0.528480838876276
Methylococcaceae	0.431333499526962	0.108095035493088	0.389294405458853	0.625229364597676	-0.0687156199935864	-0.0366875927803533	-0.0200744669267558	0.905066542209394	0.50032559285372	0.819034982913432	0.851152580376669
Cyclobacteriaceae	0.432271192704692	0.859611440810387	0.131024407776081	0.391825479949602	0.00389150999764054	0.0333675054064405	0.018189214351361	0.905066542209394	0.985334097088457	0.461433783907066	0.729606066113053
Bernardetiaceae	0.436056065748167	0.814247832442292	0.175690672396745	0.225808305961583	-0.00607696451786489	-0.0351435639194479	-0.0302356894219034	0.905066542209394	0.962308021003769	0.517488889604959	0.562783777935022
