bugName	pval	p1	p3	p6	s1	s3	s6	Adjustedpval	Adjustedp1	Adjustedp3	Adjustedp6
Massilistercora timonensis	0.284245242743955	0.0740041332387221	0.330332709950281	0.803562945224916	-0.207240100244863	-0.112435562798539	-0.027419434106484	0.703451677797999	0.340727363453283	0.691050329027686	0.89917676402383
Enterobacter ludwigii	0.28459303861212	0.0542108897287689	0.491267391011896	0.458223996817834	0.15029458289749	0.0534046806314536	0.0552141615243908	0.703451677797999	0.330039079788574	0.792482433676123	0.745390497870904
Scytonema sp. HK-05	0.285339813739825	0.120224711968212	0.78081113988969	0.430689814979663	-0.070614194567163	0.0125895728344789	-0.0344514261198566	0.703451677797999	0.459491954547401	0.937450480558938	0.732999660277955
Desulfobulbus oralis	0.286868546911778	0.781241006758894	0.234605673415088	0.0839933268408023	0.0141940461604851	0.0609056827220318	0.0851564909899959	0.703451677797999	0.908706644703766	0.567017008453908	0.329278906221395
Ralstonia solanacearum	0.287736732313931	0.107388068339977	0.673024451132726	0.130824309771251	0.0494407974637906	0.0128992742041002	0.0447491653266899	0.703451677797999	0.431279795385042	0.899760586575791	0.418842845070912
Parvimonas micra	0.288065053577914	0.204430361375984	0.063162615645947	0.426372614103736	-0.0797112735073227	-0.117119376759037	-0.0479902560367795	0.703451677797999	0.544516650234475	0.287813155829985	0.732999660277955
Plautia stali symbiont	0.291383991768402	0.106387111163009	0.623363809410273	0.126937494519657	0.140437682356392	0.0425216521807102	0.127394574247103	0.707646837151833	0.431279795385042	0.877473897322741	0.413666979041099
Aeromonas schubertii	0.298293167635604	0.372182988761366	0.850947740135005	0.124875375944189	0.0653717050741998	-0.0137453017885004	0.10820524502018	0.720467650792004	0.732594520180532	0.945855979511067	0.411902359457699
Bacillus pseudomycoides	0.30029595620311	0.469623346326359	0.158220937824336	0.0789649934589637	-0.0298850943446946	-0.0584825405270329	-0.0703163442869884	0.721363112183557	0.770814079630412	0.469353386029238	0.325544371241438
Alistipes communis	0.303299427525154	0.0716005580138758	0.47515336699518	0.764831696102492	-0.181242530163635	-0.0714657131241299	-0.0286951467825468	0.724639713330367	0.340615204116816	0.78470506268608	0.886771075735282
Blautia argi	0.310848104082759	0.373517648996605	0.106960804929121	0.10774045701087	-0.122557023570951	-0.222769419872666	-0.212401604425799	0.733380645261807	0.732594520180532	0.397919074944022	0.380970255990436
Fibrella sp. ES10-3-2-2	0.311810191030141	0.426398954864542	0.265517823179696	0.751143359617008	-0.0195314943462096	0.0273739069116758	-0.00749525345593754	0.733380645261807	0.755229428146131	0.606461762442725	0.886771075735282
Vibrio sp. THAF191d	0.316729984603771	0.0679019484855735	0.230184941617526	0.364557227101742	0.0745982545537548	0.0488518836631446	0.0354140375095872	0.733380645261807	0.340615204116816	0.567017008453908	0.693975755251615
secondary endosymbiont of Ctenarytaina eucalypti	0.316887239461313	0.0934961344397059	0.222449067568846	0.13932197568564	0.260734822209461	0.189183524043843	0.22032632051075	0.733380645261807	0.396349702391211	0.561842787802456	0.4336641778384
Nostoc sp. TCL240-02	0.316906361914802	0.191575434525026	0.572036024025922	0.56932301573626	0.0495879618815471	-0.0213993862899629	0.0207275055902796	0.733380645261807	0.536861355403021	0.850453157369126	0.78288042135407
Maribacter sp. HTCC2170	0.31941507181497	0.69726617334499	0.132329817039769	0.134850420105449	-0.00971894562676773	-0.0377512404303714	-0.0360856363463316	0.733380645261807	0.865776635207519	0.446168083494393	0.423334555314402
Helicobacter cinaedi	0.319633595191462	0.333651252628791	0.475794019909207	0.379951605668353	0.0620657403071492	-0.0457414860504783	0.0540562876295789	0.733380645261807	0.685924900753142	0.78470506268608	0.697511103601731
Lactobacillus sp. 3B(2020)	0.322042055415966	0.240319769597675	0.0718685418296852	0.247744252320202	-0.0983305465203254	-0.151269511002808	-0.0932279029891093	0.733380645261807	0.600120554588543	0.314513816720008	0.579380738230314
Bacillus sp. FJAT-45348	0.32235779117738	0.249444963946784	0.122595160440757	0.105180642967487	-0.0529464441236908	-0.0711233014922002	-0.0720028600782055	0.733380645261807	0.605394205405306	0.423336413396988	0.37870519515894
Fusobacterium hwasookii	0.323550284674327	0.398995394379304	0.860582393284068	0.0883864595294609	0.032030240121429	0.00666134524602885	0.0624256758302873	0.733380645261807	0.752989877182622	0.945855979511067	0.342691360631769
