SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Caldiserica	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Geothermarchaeota	Candidatus Lokiarchaeota	Candidatus Omnitrophica	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia
SRR39238514	0.0	3.3356553140749634	0.0	0.0	4.858124834395904	0.0	0.0	0.0	0.0	0.30102842583488587	0.0	0.0	0.0	0.0	0.0	0.0	0.9999971743035427	0.0	0.0	0.0	0.4771191616129411	0.0	0.0	0.0	0.0	0.0	0.0	4.109102724335642	3.5532729073514653	0.0	0.0	0.0	0.0	0.0	3.8328249903368663	0.0	2.5289135699027696	0.4771191616129411	0.0	0.0	0.0	1.1139404541563827
SRR39238515	0.0	3.201761864797799	0.0	0.0	4.922388337256418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2963729863943155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2963729863943155	0.0	0.0	0.2963729863943155	0.0	3.80006199869028	2.8509865650014743	0.0	0.0	0.0	0.0	0.0	3.3497158687939046	0.5950556158598295	3.5324669871939482	0.0	0.0	0.0	0.0	0.0
SRR39238516	1.4214603397102032	3.503464467414857	0.0	0.0	4.155271455536139	0.0	0.0	0.0	0.0	0.4127888011228875	0.0	0.0	0.0	0.6205429897096446	0.0	0.0	0.9510835145012244	0.0	0.0	0.0	0.5289721844917412	0.0	0.25369587988667763	0.0	0.0	0.25369587988667763	0.0	4.879161439596177	1.2844302260264897	0.25369587988667763	0.0	0.0	0.0	0.25369587988667763	3.6656691487050224	0.0	0.25369587988667763	0.4127888011228875	0.0	0.0	0.4127888011228875	0.4127888011228875
SRR39238517	0.0	2.9920069982553947	0.0	0.0	4.511088887327053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0031478509719391	0.0	0.0	0.0	0.2804132083836766	0.0	0.2804132083836766	0.0	0.2804132083836766	1.1646239938926781	0.0	3.89526173474424	4.719885167295823	0.0	0.0	0.0	0.0	0.0	3.614995619459237	0.0	0.0	0.0	0.0	0.44940882209658906	0.44940882209658906	0.0
SRR39238518	0.0	2.9654815975331363	0.0	0.0	4.807687995479178	0.0	0.0	0.0	0.0	0.249428781023183	0.0	0.0	0.0	0.0	0.0	0.0	0.4068609329127866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.457388331676052	3.460522637143896	0.0	0.0	0.0	0.0	0.0	3.041593926331304	0.0	1.970054300306619	0.0	0.0	0.0	0.0	0.0
SRR39238519	0.6159904659565076	3.738301246360402	0.0	0.0	4.2935563465744195	0.0	0.0	0.0	0.0	0.6159904659565076	0.0	0.0	0.0	0.0	0.0	0.0	1.0582215269775048	0.0	0.0	0.0	0.0	0.0	0.6159904659565076	0.0	0.0	0.0	0.0	3.687231071576275	3.5046174994030186	0.6159904659565076	0.0	0.0	0.0	0.48952578204825403	4.81039122129191	0.0	0.0	0.7138134803878323	0.0	0.0	0.0	1.6901892253917679
SRR39238520	0.0	3.2078558611508536	0.0	0.0	4.81725770101085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29663092234302085	0.0	0.0	0.0	0.0	0.29663092234302085	0.0	0.0	0.0	0.0	0.0	4.451498616615019	2.4273522081068784	0.0	0.47124586552986014	0.0	0.0	0.0	3.3168819157543874	0.29663092234302085	0.0	0.29663092234302085	0.0	0.0	0.0	0.0
SRR39238521	1.5492178155223917	4.47435026771779	0.0	0.0	4.087278307464461	0.0	0.0	0.36618935174794065	0.0	0.0	0.0	0.0	0.0	0.798995659091604	0.36618935174794065	0.0	1.4593735512908137	0.0	0.0	0.0	1.6236238787779251	0.0	1.153433653796096	0.0	0.0	0.0	0.0	4.591683182854249	2.9759633467943756	0.9514588692555743	0.0	0.0	0.798995659091604	0.6964655324311625	4.1896484587144815	0.8818836451375862	2.034322489594587	1.9591128848253783	0.5619952355425172	0.0	0.798995659091604	1.4975687760386847
SRR39238522	0.0	3.9089747124186855	0.0	0.0	4.778442170482305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3250547042323872	0.0	0.0	1.2995909606428415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.328820142182319	3.6258754085575386	0.0	0.0	0.0	0.0	0.0	3.585476321792225	0.0	2.0194454834386164	1.2746215663927685	0.0	0.0	0.0	2.320711615155789
SRR39238523	1.63006660196624	2.8644029393904744	0.0	1.088514349540535	4.685031715394628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8215356069521152	1.3714622120119737	0.6412958185990436	1.9142207000412306	0.0	0.0	0.0	0.5121685420210923	0.0	0.6412958185990436	0.0	0.3275770308522825	0.0	0.3275770308522825	4.561182024261788	0.0	1.4475551965787228	0.5121685420210923	0.6412958185990436	1.9082210714979009	1.5816109223313661	4.076906638577911	0.9485338416638044	1.088514349540535	0.8896604482673587	0.0	1.304127300851536	0.3275770308522825	1.481123637842586
SRR39238524	0.6429041170336569	2.9588409048888726	0.32868165908369645	0.32868165908369645	4.823673577634094	0.0	0.0	0.0	0.0	1.281117743730053	0.0	0.0	0.0	0.0	0.6429041170336569	0.0	1.3061073538661718	0.0	0.0	0.0	0.0	0.32868165908369645	0.0	0.0	0.0	0.7424052059799073	0.0	4.459265169464067	0.5136122687294253	0.5136122687294253	0.0	0.32868165908369645	0.6429041170336569	0.8233052874184277	3.150169660906404	0.9503830458532488	1.557217661032482	1.5290834029725917	0.0	0.0	0.0	0.9503830458532488
SRR39238525	3.1008827310406857	3.6147571982300835	1.1950978211940702	1.6981307181516052	4.555727690104533	0.0	0.0	1.9435125885697753	1.159821361608064	0.0	0.0	0.0	1.2864295240735837	1.6413802367235526	1.515705038431559	1.3130524023598957	3.2261561729040684	0.5372110785452471	0.8520487401340948	0.6691085197575285	1.9839047257436315	1.3381370987868595	2.064170163469564	0.0	1.5316045909188352	1.4820453512004965	0.7701408570477039	4.489761449573004	4.001136827785185	2.245092714818692	2.0406427374423965	1.4820453512004965	2.8235310554450486	2.47434531124698	4.03953036822755	1.6413802367235526	1.4641838162873446	2.0821154443488297	2.2202367897541504	0.5372110785452471	1.1950978211940702	2.894014317442259
